UNIX_Timestamp,Tweet_text
1415507388,Auburn handed #SpartyOn a gift today. The #Buckeyes snatched it away tonight.
1415507389,Two Questions...are the #Buckeyes now a Top 10 Team?\nShould J.T. Barrett now be included in Heisman Trophy discussion?
1415507389,I hope everyone who thinks the #Buckeyes don't deserve respect all go reevaluate their lives. They came to play! Let's gooooo buckeyes!!!!!
1415507391,Let's goo #OhioState
1415507392,#OSU #Buckeyes http:\/\/t.co\/XCaCbNCPl6
1415507392,Buckeye nation #buckeyes
1415507393,Notre Dame fans in front of us salty they lost and they cheering for MSU. FUCK THE IRISH!!!! #OhioState #ArizonaSt
1415507394,RT @Hot_For_Food: Hey Shitigan State
1415507396,Those #Buckeyes and those @Browns. It's been a good week.
1415507397,God it feels great being a #Buckeyes fan!! #BuckeyeNation #OurNutsAreBigger
1415507397,Hey yo @espn your so called experts have done really well this week #BROWNS #BUCKEYES
1415507399,#StatementMade #Recognize #Buckeyes
1415507399,RT @PatrickQuinn414: Auburn handed #SpartyOn a gift today. The #Buckeyes snatched it away tonight.
1415507401,Where are you @espngolic ? #Buckeyes #BuckeyeNation
1415507401,RT @RuiterWrongFAN: #Browns and now #Buckeyes rolling; been a good couple of days for football
1415507401,Well that's the game. Michigan State's defense didn't come to play today and JT Barrett made them pay. God I hate #OhioState
1415507402,@nolansoulas @mrisner41 @CASE_adea #BUCKEYES?
1415507402,RT @B1Gfootball: #Buckeyes score again to go back up 18 points over the #Spartans
1415507402,Michigan St. Has no defense\n#GoBucks #CollegeGameDay #MichiganState #OhioState #OhioStatevsMichiganstate
1415507403,#Buckeyes Ezekiel Elliott scores on a 17 yard TD run! #Buckeyes extend their lead over the #Spartans to 49-31! #OSUvsMSU #GoBucks
1415507404,RT @JosephBecerrra: 6 straight possessions with a touchdown. Against Michigan state. Hey college football
1415507405,RT @B1Gfootball: #Buckeyes score again to go back up 18 points over the #Spartans
1415507405,RT @B1Gfootball: #Buckeyes score again to go back up 18 points over the #Spartans
1415507406,RT @NUEMONEY: #BUCKEYES TOUCHDOWN #OSUvsMSU BALL GAME.
1415507407,Cleveland &amp; Ohio sportsgasm week\nLooking for multiples from here on out\n\n#Brown\n#Cavs\n#Buckeyes
1415507409,Yes @TheGameColumbus: Two Questions...are the #Buckeyes now a Top 10 Team?\nShould J.T. Barrett now be included in Heisman Trophy discussion?
1415507412,@NickCaminoWTAM I think I can officially say it now--sorry NC---it was a perfect 3-0 for weekend #Buckeyes #Browns #Cavs #WTAMprediction
1415507412,We\u2019re gonna party like THEY partied in 1999! #Buckeyes
1415507414,We're going to playoooooofffff! #Buckeyes
1415507414,@The_STUMPYNATOR Connor Who? #Buckeyes #MSUvsOSU #GoBucks
1415507415,They trail #14th #OhioState
1415507415,RT @FOXSportsOH: #Buckeyes answer back and score on a 17-yd TD run by Elliot. Ohio State leads Michigan State 49-31
1415507416,#Buckeyes gettin all up in that Spartan ass! #GoBucks
1415507417,Wow #OhioState is walking all over #MichiganState the #Buckeyes are making a statement tonight \ud83c\udfc8 \nSad #NotreDame lost today \ud83c\udf40\ud83c\udfc8\ud83d\ude14
1415507417,#OhioState done called the high hat
1415507418,#Buckeyes #Spartans rivalry takes anothe step forward tonight. It will intensify from here as it has since 2012. #OSUvsMSU
1415507419,Great week for our sports teams RT @trishfriery1: The fork is in #MichiganState is done - way to go #Buckeyes #OSU #OhioState
1415507421,COME ON DEFENSE... FINISH THIS!! #GoBucks #Buckeyes #BuckeyeNation #BeatSparty #OSUvsMSU
1415507421,#Buckeyes looking good tonight
1415507422,J. T. Barrett is that dude. I don't see any haters tonight...#Buckeyes
1415507422,RT @SEAZajac: We\u2019re gonna party like THEY partied in 1999! #Buckeyes
1415507422,Touchdown #7 for the night! 49-31 #Buckeyes with 7:12 left in the 4th. #OSUvsMSU
1415507422,RT @SEAZajac: We\u2019re gonna party like THEY partied in 1999! #Buckeyes
1415507424,For everyone that doubted Ohio State
1415507425,I cannot believe this game is going like this. #OSUvsMSU #Buckeyes #BuckeyeNation
1415507426,RT @mikebettes: TOUCHDOWN #Buckeyes! @EzekielElliott 2nd TD of the night. 135 yards is most given up by #MSU to a RB this season. #feedthez\u2026
1415507426,Bama could go down! #Buckeyes
1415507427,J.T Barrett for Heisman!!! #OhioState
1415507427,COMMITTEE BETTER RECOGNIZED #Buckeyes
1415507427,Great day to be a BUCKEYE! #SpartyDown #Buckeyes #OH \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f \u2b55\ufe0f\ud83d\ude4c\ud83d\ude4f\u2b55\ufe0f
1415507427,RT @brdispatch: Here comes the most important quarter of football in Urban Meyer's three years as #OhioState coach.
1415507430,Feels great to be a #Browns and #Buckeyes fan right about now.
1415507431,RT @bucksinsider: Yes @TheGameColumbus: Two Questions...are the #Buckeyes now a Top 10 Team?\nShould J.T. Barrett now be included in Heisman\u2026
1415507431,Michigan state can't hang!!!!!!!! Buckeyes baby!!!! #GoBucks #Buckeyes #BuckeyeNation
1415507431,Daddy keeps eating. #OhioState #Winner #Vegas
1415507431,RT @bucksinsider: Yes @TheGameColumbus: Two Questions...are the #Buckeyes now a Top 10 Team?\nShould J.T. Barrett now be included in Heisman\u2026
1415507433,MSU wasn't ready... (Kevin Hart Voice)\n#OhioState #BuckeyeNation
1415507433,"\""@DPo8: Go bucks "
1415507433,I don't see how @OhioStAthletics sits Barrett next year. Kid is a stud!  #Buckeyes #OSUvsMSU #notoutofityet #notredameis
1415507434,RT @B1Gfootball: #Buckeyes score again to go back up 18 points over the #Spartans
1415507434,7 TD's in 8 possessions. #Buckeyes putting on a stunning offensive display for a national audience.
1415507434,RT @mikebettes: TOUCHDOWN #Buckeyes! @EzekielElliott 2nd TD of the night. 135 yards is most given up by #MSU to a RB this season. #feedthez\u2026
1415507434,Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507435,Hahahahahahah Me and my neighbor @JazzyTaiwo laughing at yall MSU fans \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 #BUCKEYES!!!  \u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f\u2b55\ufe0f
1415507436,Hey #BuckeyeNation will #OhioState put up more pts on #Sparty than Illinois? Could we mess up the #ESPN agenda? #GoBucks @rollerCD
1415507437,Come on #Buckeyes
1415507439,Bama is going down.  #BAMAvsLSU #Buckeyes
1415507440,"\""Ohio State will get killed tonight"
1415507440,Ohio State looking strong putting up 50 on Michigan State #Buckeyes
1415507442,"\""I don't see how Michigan State can lose.\"" Fuck you Alice Cooper #GoBucks #Buckeyes #MSUOSU"
1415507442,Zeke is a freak #Buckeyes #MichiganStateSucks
1415507444,Whatever Ed Warinner makes
1415507445,#BUCKEYES
1415507446,Committee has to give #Buckeyes style points for this one.
1415507447,RT @FrankRealEstate: #OhioState is just doing it #OhioStatevsMichiganstate \ud83c\udfc8\ud83c\udfc8\ud83c\udfc8
1415507447,We Don't Give a Damn for the Whole State of Michi\u2026: http:\/\/t.co\/zlHpvw2I1F\n#OSUvsMSU #BeatSparty #BuckeyeNation \nNo 1 gave #Buckeyes a shot!
1415507447,#Buckeyes statement game
1415507448,#osubuzz J.T. Barrett closing in on 400 yards total offense. #Buckeyes have serious mojo going in East Lansing -- 5 straight wins here.
1415507448,This is #Buckeyes Land! lee corso I hope your words taste good hahahaha
1415507450,"\""@Brutus_Buckeye: SCORE UPDATE: \nSpartans 14 \n#Buckeyes 7 \nEnd of 1st Quarter #GoBucks #OSUvsMSU http:\/\/t.co\/yp1DKKAi5b\""\n49 - 31 \nO H I O"
1415507451,Who's got the #Juice? #Buckeyes baby!
1415507452,It's a good night to be a #Buckeyes fan \ud83d\udc4c #OSU #BuckeyeNation
1415507452,Michigan State can not stop the Bucks tonight!  #Buckeyes #GoBucks #BigTen #CollegeGameDay #CollegeFootball #OSUvsMSU #CollegePlayoff
1415507453,Braxton Miller better not start a single game next year unless J.T. Barrett is on I. R. #Buckeyes
1415507454,Remember when #OhioState didn't score a touchdown on a drive?? Feels like it was when I was eating 3-D Doritos. #OSUvsMSU #BuckeyeNation
1415507455,RT @B1Gfootball: #Buckeyes score again to go back up 18 points over the #Spartans
1415507457,RT @RuiterWrongFAN: #Browns and now #Buckeyes rolling; been a good couple of days for football
1415507457,I typically don't put up pics like this but aye #theohiostateuniversity #buckeyes\u2026 http:\/\/t.co\/jCNEY7vbER
1415507458,#Buckeyes Sharpie cc @SethDavisHoops
1415507459,#OSUvsMSU #Buckeyes and #browns #playoffs \n\n@TheRealTRizzo @TheRealTRizzo  @TonyGrossi @ClaytonESPN @mortreport @wingoz  @HammerNation19
1415507459,RT @JerodNBC4: 7 TD's in 8 possessions. #Buckeyes putting on a stunning offensive display for a national audience.
1415507460,If 11 months as the conference's lead dog equals a dynasty then congrats #MSU. #Buckeyes #BeatSparty Still the best team in Michigan #haha
1415507461,What an amazing three nights in a row. #Browns #Cavs #Buckeyes
1415507462,RT @MattFinkes: Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507462,RT @CleSportsHumor: Cleveland &amp; Ohio sportsgasm week\nLooking for multiples from here on out\n\n#Brown\n#Cavs\n#Buckeyes
1415507462,#GameOver #Buckeyes \ud83d\ude46
1415507463,My boys make me so happy!!!! #Buckeyes
1415507463,These #Buckeyes are making my life right now. \u2764\ufe0f #BuckeyeNation #OhioStateFootball #OhioAgainstTheWorld #JTBarrettistheman
1415507463,RT @BronxBomber45: Great week for our sports teams RT @trishfriery1: The fork is in #MichiganState is done - way to go #Buckeyes #OSU #Ohio\u2026
1415507463,"Webster's Dictionary is officially changing the spelling of \""Heisman\"" simply to \""JT\"" #HeismanWatch #Buckeyes #OSUvMSU"
1415507464,#OhioState #winning \ud83c\udfc8\ud83c\udfc8\ud83c\udfc8
1415507465,RT @MattytheDentist: @NickCaminoWTAM I think I can officially say it now--sorry NC---it was a perfect 3-0 for weekend #Buckeyes #Browns #Ca\u2026
1415507466,Stomping a mud hole and walking it dry!!! #Buckeyes
1415507467,@KingJames going for the trifecta! @Browns win Thursday
1415507467,#Buckeyes are doing work tonight. #OSUvsMSU #BuckeyeNation
1415507469,Ohio State winning by 18? Yep 49-31 #BuckeyeNation #OhioStatevsMichiganstate #OhioState #PlayoffBound
1415507470,RT @bucksinsider: Yes @TheGameColumbus: Two Questions...are the #Buckeyes now a Top 10 Team?\nShould J.T. Barrett now be included in Heisman\u2026
1415507470,@EzekielElliott Zeke going all Xerxes on the Spartans #Buckeyes #GoBucks
1415507470,All we need now is a defensive touchdown. #OhioState #Buckeyes #BuckeyeNation #OSUvMSU #Ohio
1415507472,RT @Buckeye_Nation: 42-24. JT is having an awesome night.  #Buckeyes
1415507472,Give me that pick. #Buckeyes
1415507473,RT @MattFinkes: Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507474,Holy Moly #Buckeyes - I'm starting to think you're gonna win this game!!!! #OSUvsMICHST
1415507475,RT @DaveChudowsky: Urban had his team ready!  Great game plan and execution.  #buckeyes
1415507476,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415507476,Bama out of the discussion. #Buckeyes
1415507476,RT @DaveChudowsky: Urban had his team ready!  Great game plan and execution.  #buckeyes
1415507477,RT @Buckeye_Nation: Finish them #Buckeyes
1415507477,RT @JohnJCollier: WOW #buckeyes looking very
1415507477,#Buckeyes We need 50!
1415507480,Braxton who??? #Buckeyes
1415507480,My man @BHOOLZ was right on target.  #Buckeyes came into East Lansing with attitude of nothing to lose and is abusing Sparty.
1415507481,RT @mikebettes: TOUCHDOWN #Buckeyes! @EzekielElliott 2nd TD of the night. 135 yards is most given up by #MSU to a RB this season. #feedthez\u2026
1415507483,RT @DaAnsahonSports: Ohio State some how improved with Braxton Miller getting hurt.  JT Barrett has really improved since the Virginia Tech\u2026
1415507484,I hope the defense doesn't lose this game. #Buckeyes
1415507484,WE DEY. #buckeyes
1415507486,RT @NUEMONEY: 49-31 it's a wrap #OSUvsMSU #Buckeyes!!!!!
1415507487,#Buckeyes the game changed when Barrett hit those two long passes. Completely opened up the offense. Haven't stopped us since.
1415507487,Ladies and gentleman of the @NCAA and @CFBPlayoff 
1415507487,RT @NUEMONEY: 49-31 it's a wrap #OSUvsMSU #Buckeyes!!!!!
1415507489,Dem #buckeyes boy OSU
1415507490,RT @MattFinkes: Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507494,A game like JT Barrett is having tonight is EXACTLY how Johnny Manziel won the Heisman two years ago. #OhioState
1415507494,It will be an absolute shame if #OhioState doesn't get some much deserved respect after this win. #OSUvsMSU
1415507495,\u0627\u0648\u0647\u0627\u064a\u0648 \u0633\u062a\u064a\u062a \u0639\u0645\u0644\u0648 \u0627\u0644\u0644\u064a \u0645\u0627 \u064a\u062a\u0639\u0644\u0645\u0634 \u0641\u064a \u0627\u0644\u062c\u0627\u0631 \u0627\u0644\u0644\u062f\u0648\u062f \u0645\u064a\u062a\u0634\u062c\u0646 \u0633\u062a\u064a\u062a :) \n\ud83c\udfc8\ud83c\udfc8\n#Buckeyes \n #OSUvsMSU
1415507497,RT @davebiddle: Sparty
1415507497,RT @thebillystarkey: Urban is gonna enjoy some happy Papa Johns tonight #Buckeyes #GoBucks
1415507497,@michaelguest @CLangrill #spartans #Buckeyes I don't feel bad at all..just an embarrassing day of football from this state
1415507498,RT @KeithBritton86: J.T. Barrett is 2 TDs away from tying Braxton Miller's school record 36 total TDs in a season #OhioState
1415507498,If your a #Bengals fan &amp; #OhioState fan..... be honest you'd take JT Barrett over Andy Dalton right now!
1415507498,RT @NUEMONEY: 49-31 it's a wrap #OSUvsMSU #Buckeyes!!!!!
1415507499,RT @bucksinsider: Yes @TheGameColumbus: Two Questions...are the #Buckeyes now a Top 10 Team?\nShould J.T. Barrett now be included in Heisman\u2026
1415507500,What a freakin game tonight by #JTBarrett and #OhioState. Played hard and never let up. #OSUvsMSU #Buckeyes #BuckeyeNation #GoBucks
1415507501,RT @MattFinkes: Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507501,@RealAliceCooper I'll excuse your @CollegeGameDay selection due to your age. #Buckeyes EMBARRASSINGLY B1G #GoBucks#justsayno #B1G#OSUvsMSU
1415507503,RT @davebiddle: Sparty
1415507504,RT @CleSportsHumor: Cleveland &amp; Ohio sportsgasm week\nLooking for multiples from here on out\n\n#Brown\n#Cavs\n#Buckeyes
1415507504,Watching This O StateGame !\r#Buckeyes!
1415507509,I had to get buckeye man the keys from his #buckeyes car one time when ESPN's college game day was out there. \ud83d\udc4d\u270c\ufe0f
1415507510,You picked the wrong hat
1415507511,3rd and 10 let's get the stop #Buckeyes
1415507511,@jemelehill fight with michig*n over who's big brother. We know who Daddy is!!! #Buckeyes #NoMauryNeeded
1415507511,RT @twithersAP: Give me that pick. #Buckeyes
1415507511,OH #OhioStatevsMichiganstate #OH #Buckeyes
1415507513,I'm gonna say it... I've been hesitant up until now
1415507513,That was a good win for #OhioState. #Big10 #letsgo #alwaysapennstatefan
1415507514,Love my #Buckeyes #BuckeyeNation we came to dominate #OhioStatevsMichiganstate http:\/\/t.co\/tvxnSvZVIN
1415507514,@11W In the words of the late MC Breed
1415507516,Keep it goin #OHIOSTATE!!!
1415507519,JT is playing as good or better than I've ever seen Braxton play #OhioStatevsMichiganstate #GoBucks #OhioState #BuckeyeNation
1415507521,#Buckeyes are up by 18 but down 2-0 in turnovers.  That is a big deal.  I thought the Buckeyes would need to be +2 tonight.
1415507521,The #YikYak at Spartan Stadium has me dying. \ud83d\ude02\ud83d\ude02\ud83d\ude02 #buckeyenation #ohiostate #OSUvsMSU
1415507522,RT @RealSportsTaIk: #OhioState tho!!!
1415507522,RT @BrownsMemes: That was a Spartan killer right there. Hold the phone the #Buckeyes are in this thing after all. http:\/\/t.co\/Yv07j9wagm
1415507523,In other news
1415507525,RT @Buckeye_Nation: Finish them #Buckeyes
1415507526,RT @MattFinkes: Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507526,YOU CAN'T FRICKING HOLD US BOY!!!!! JT AND EZEKIEL ARE TOO MUCH!!!! LET'S GOOO BABY!!! WE'RE JUST TOO STRONG!!!!!!! #Buckeyes
1415507527,@CollegeGameDay I'm sorry
1415507529,RT @coach_worth: Run that score up!! #BitchiganState #BUCKEYES #OH-IO
1415507532,Who dey think gonna be them #Buckeyes
1415507535,#osu #buckeyes
1415507537,RT @FOXSportsOH: #Buckeyes answer back and score on a 17-yd TD run by Elliot. Ohio State leads Michigan State 49-31
1415507538,By the way Alice Cooper can suck it #Buckeyes #BuckeyeNation
1415507538,#MichiganState ain't shit Ohio State all day!! Say it with me #BuckeyeNation #Buckeyes
1415507539,RT @TonyElekonich: YOU CAN'T FRICKING HOLD US BOY!!!!! JT AND EZEKIEL ARE TOO MUCH!!!! LET'S GOOO BABY!!! WE'RE JUST TOO STRONG!!!!!!! #Buc\u2026
1415507539,Glad Ohio State is winning \u2b55\ufe0f\ud83d\ude08 #OhioState
1415507541,https:\/\/t.co\/aLO7o97Jge #onedirection #taylorswift #ohiostate #wwe #rockyroads #followback #retweetforfollow RT
1415507542,I don't hear y'all #Buckeyes haters now?!!!!! http:\/\/t.co\/QXhNEg5E8h
1415507542,First time trying this stick...#Buckeyes victory cigar!!! http:\/\/t.co\/IweNh0zBxZ
1415507542,The #Buckeyes have scored TD's on 7 of 8 drives.  Crazy thing is
1415507546,All I got to say is
1415507549,JT Barrett is a straight BEAST!!! Proved it again tonight #OhioState #LetsGoBucks #BeatMSU
1415507549,#msu aint shit
1415507552,The pride is #OhioState Rd. 2.... http:\/\/t.co\/NrWwlU5prT
1415507552,Things couldn't fall much better for #Buckeyes today. And just like that -- voila -- gotta be in playoff discussion.
1415507555,RT @Buckeye_Nation: Finish them #Buckeyes
1415507556,RT @TonyElekonich: YOU CAN'T FRICKING HOLD US BOY!!!!! JT AND EZEKIEL ARE TOO MUCH!!!! LET'S GOOO BABY!!! WE'RE JUST TOO STRONG!!!!!!! #Buc\u2026
1415507559,Came to michigan to watch a body..jus like l said...part 2 tomorrow! \ud83c\udfc8#Buckeyes
1415507561,"RT @bburkholder54: \""Ohio State will get killed tonight"
1415507562,RT @davebiddle: Sparty
1415507562,If @mark_may were dead
1415507564,"\""Compete for championships in November.\""  I love you"
1415507564,RT @Buckeye_Nation: Finish them #Buckeyes
1415507567,"\""I don't see how Michigan State can lose.\"" Fuck you Alice Cooper #GoBucks #Buckeyes #MSUvsOSU"
1415507567,What is this D doing??? #OhioState #Buckeyes
1415507568,Somebunny likes the #Buckeyes \u2b55\ufe0f\ud83d\ude4c\ud83d\ude4f\u2b55\ufe0f\ud83d\udc30 http:\/\/t.co\/S9RKphSZ2Y
1415507568,@CollegeGameDay LETS GO #BUCKEYES!!!!!!! WHO SAID THEM #BUCKEYES CAN'T PLAY WITH THE BEST?!?!?! WATCH YA MOUTHS!!!! STAND UP #BuckeyesNation
1415507569,#Buckeyes RT @RyanBlaney22: THE Ohio State.
1415507569,@CASE_adea @nolansoulas #ohiostate*
1415507570,#MSU atruggling this 2nd half. I partly blame Dantonio's newly-donned green beanie. #Buckeyes
1415507571,@DustinFox37 \nSomewhere Jeremy Hill is saying the #Buckeyes are worse than he thought they were
1415507571,Tide about to go down. How far can the #Buckeyes jump in the CFB Playoff rankings? #OSUvMSU #BAMAvsLSU
1415507571,What will all the national analysts say about #OhioState now? #BuckeyeNation #Buckeyes #OSUvMSU #Ohio
1415507571,Is this a #OhioState crowl
1415507573,@johnWKYC Well
1415507573,J.T. Barrett has the equivalent of approx 51 #NFL #fantasyfootball points #Buckeyes #OSUvsMSU
1415507574,Zeke Elliot might be the next Eddie George &amp; not bcuz of his short jersey!  #Buckeyes #GoBuckeyes #GoBucks #BuckeyeNation #OSUvsMSU
1415507575,RT @CleSportsHumor: Cleveland &amp; Ohio sportsgasm week\nLooking for multiples from here on out\n\n#Brown\n#Cavs\n#Buckeyes
1415507575,Barrett's making a name for himself tonight! \ud83c\udfc8\ud83c\udfc8 #Buckeyes
1415507576,We punted the ball ONCE against the top 5 defense in NCAA FOOTBALL #Buckeyes #BeatSpartans
1415507576,Come on O State. Finish it off. #Buckeyes
1415507577,This might have been the best week of OHIO football in a loooong time! #Browns #Buckeyes
1415507579,My boys aren't letting me down #OhioState #fuckmichigan
1415507580,RT @bsanor: 2 TDs for Joseph Touchdown Barrett #Buckeyes #OhioState #BuckeyeNation
1415507584,RT @Buckeye_Nation: Finish them #Buckeyes
1415507587,RT @madileeedavis: Lookin playoff bound \ud83d\ude08\ud83c\udfc8 #Buckeyes
1415507589,PICKED! #Buckeyes
1415507593,#OhioState
1415507596,@KingJames Hey LeBron where you watching at? #buckeyes
1415507597,@Hugh hewitt... Gotta love the poise and composure from JT Barrett. #leadership #Buckeyes http:\/\/t.co\/asZI8GcZub
1415507597,Ballgame #Buckeyes!
1415507598,Golic better eat his words from yesterday
1415507601,Come on #Buckeyes
1415507602,PICKED @OhioStAthletics #Buckeyes Interception
1415507604,@DantonioMark Fuck u! I GUARANTEE you are feeling like shit right now...eat crow bitch! #MSUvsOSU #Buckeyes #OhioState
1415507605,VIDEO: Yes
1415507611,Woohoo #Buckeyes nice pick
1415507612,Watching the #buckeyes http:\/\/t.co\/wngxU67rHZ
1415507613,RT @BigTenNetwork: VIDEO: Yes
1415507613,RT @Buckeye_Nation: Finish them #Buckeyes
1415507614,How about them #Buckeyes \ud83c\udfc8\ud83d\udc4d
1415507615,What a pick
1415507616,Who's ball our ball who's ball our OSU OSU OHIO STATE #BUCKEYES
1415507616,That's That Ohio State defense baby!! #Buckeyes
1415507619,This game is huge. #BUCKEYES
1415507624,oh shit further review #Buckeyes
1415507625,RT @MattFinkes: Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507625,Braxton may as well declare for NFL draft right now #Buckeyes
1415507626,Don't throw the ball near Tyvis Powell in the state of Michigan. #OhioState #Buckeyes #GoBucks
1415507627,Cook throws a INT to Powell #GoBucks #Buckeyes #BuckeyeNation
1415507629,All I got to say is.....O-H!!!! #BuckeyeNation #OhioStatevsMichiganstate #whatsaspartantoabuckeye #OhioState
1415507629,RT @BigTenNetwork: VIDEO: Yes
1415507629,@KirkHerbstreit your son must be really happy that Ohio State proved everyone wrong! #Buckeyes #BuckeyeNation!
1415507630,#Interception #OhioState!!!!
1415507632,@edavis359 Great win for the #Buckeyes. They finally played a team with a pulse...and won. Win out and they have a shot...need help though.
1415507632,RT @Buckeye_Nation: Finish them #Buckeyes
1415507632,That's an interception by Powell. #OhioState #Buckeyes
1415507633,That's an INT. #OhioState Football
1415507633,RT @RobKunz_: Don't throw the ball near Tyvis Powell in the state of Michigan. #OhioState #Buckeyes #GoBucks
1415507634,YEAH BABY!!! #Buckeyes!!!
1415507634,No way they overturn that. #OhioState #Buckeyes
1415507636,RT @GoHARDison: @jemelehill fight with michig*n over who's big brother. We know who Daddy is!!! #Buckeyes #NoMauryNeeded
1415507639,Score 50+ again #Buckeyes
1415507641,\u201c@Buckeye_Nation: Finish them #Buckeyes\u201d Correction: FINISH THEM\ud83d\udc4a\ud83d\udca5 *mortal combat voice*
1415507641,Thanks #Buckeyes for helping me sleep easy tonight. #GoBucks #OSUvsMSU #OSU #OSUvsMICHST #BeatSparty #CollegeFootballPlayoff
1415507641,I am convinced that my #Buckeyes can play against #ANYBODY in College Football...#ANYBODY!!! #GoBucks #OSUvsMSU
1415507643,RT @BigTenNetwork: VIDEO: Yes
1415507646,@ShannonSharpe @KristaKaroFL #OhioState is spanking that butt!!!!!!
1415507647,RT @Buckeye_Nation: Finish them #Buckeyes
1415507647,RT @FOXSportsFowler: J.T. Barrett has the equivalent of approx 51 #NFL #fantasyfootball points #Buckeyes #OSUvsMSU
1415507648,Wanna brag about #ohiostate #Buckeyes but want to wait until game over
1415507648,RT @BeBrave_Joshua: Come on @OhioStAthletics #Buckeyes if Joshua can #BeatCancer you can #BeatSparty http:\/\/t.co\/EMXkH3rWwi
1415507649,RT @FOXSportsOH: #Buckeyes answer back and score on a 17-yd TD run by Elliot. Ohio State leads Michigan State 49-31
1415507649,Woot! @Buckeye_Nation #Buckeyes
1415507650,@espn maybe you should reevaluate  your college football analyst. They all picked Msu #embarassing #buckeyes #BuckeyeNation
1415507651,Our defense looks like the number 1 de in the league!!!! #Buckeyes
1415507651,RT @BigTenNetwork: VIDEO: Yes
1415507652,RT @FOXSportsOH: #Buckeyes answer back and score on a 17-yd TD run by Elliot. Ohio State leads Michigan State 49-31
1415507653,RT @BigTenNetwork: VIDEO: Yes
1415507653,@ShannonSharpe didn't think so! Lol. But 4 what it's worth
1415507653,@tylergrabowski1 @ShaneCullen6 why the long face guys? #ohiostate #BuckeyeNation #GoBucks http:\/\/t.co\/RirUYvUNiG
1415507654,PUT UP 49 POINTS IN EAST LANSING......ALL THE EXPERTS..COMMENTATERS....WISE GUYS......HOW BOUT THEM #BUCKEYES!!!!!!!!!!
1415507654,RT @KeithBritton86: J.T. Barrett is 2 TDs away from tying Braxton Miller's school record 36 total TDs in a season #OhioState
1415507654,Haha...RT @RobKunz_: Don't throw the ball near Tyvis Powell in the state of Michigan. #OhioState #Buckeyes #GoBucks
1415507656,RT @TonyElekonich: YOU CAN'T FRICKING HOLD US BOY!!!!! JT AND EZEKIEL ARE TOO MUCH!!!! LET'S GOOO BABY!!! WE'RE JUST TOO STRONG!!!!!!! #Buc\u2026
1415507658,RT @BigTenNetwork: VIDEO: Yes
1415507660,I say it's an interception #Buckeyes
1415507661,GIVE US SOME LOVE! #BUCKEYES
1415507661,RT @BigTenNetwork: VIDEO: Yes
1415507665,RT @BigTenNetwork: VIDEO: Yes
1415507665,RT @MattFinkes: Just win baby.  I don't see a dominant team in CFB  We can play with anyone in the country #Fact #Buckeyes
1415507667,What a game. \ud83d\udc4c\ud83d\udc4c\ud83d\udc4c #gobucks #buckeyes #ohiostate
1415507667,RT @BradyWard25: #Buckeyes
1415507667,RT @BigTenNetwork: VIDEO: Yes
1415507667,Holy Kwap! Da #Buckeyes just mite gibb me a #WIN fur mai Barkday! #OSU #GoBucks #OSUvsMSU  #OhioState http:\/\/t.co\/9tXbhVutGD
1415507667,RT @BigTenNetwork: VIDEO: Yes
1415507667,RT @BigTenNetwork: VIDEO: Yes
1415507667,I think it's a pick
1415507667,Michigan State: Little cousin.\n#Buckeyes
1415507668,RT @rollerCD: Things couldn't fall much better for #Buckeyes today. And just like that -- voila -- gotta be in playoff discussion.
1415507669,OH-IO LETS GO!!!!!!!! #Buckeyes
1415507669,RT @TremendousUM: #Buckeyes replaced 4 OL starters this year.....
1415507670,RT @ctownchick1: oh shit further review #Buckeyes
1415507670,RT @ChrisMarsB: #OhioState
1415507670,That's a pick! #Buckeyes
1415507671,"\""@jemelehill: Retweeting all MSU slander. Cmon Buckeyes!\""#BeatSparty #GOBUCKEYES O-H-I-O #BUCKEYES"
1415507671,How about them #buckeyes I love it #osu #BuckeyeNation #adversity
1415507673,#Spartans defense didn't show up
1415507675,"They can stop calling us a \""Upset\"" team . \ud83d\ude12 #OhioState #BuckeyeNation"
1415507676,RT @davebiddle: Sparty
1415507677,"\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d. \""@karmabrown30: @ShannonSharpe @KristaKaroFL #OhioState is spanking that butt!!!!!!\"""
1415507678,RT @BigTenNetwork: VIDEO: Yes
1415507678,RT @BigTenNetwork: VIDEO: Yes
