unix_timestamp,tweet_text 
1415508394,so 
1415508399, i don't like lebron by any means 
1415508400, hey shitigan state 
1415508401, video: yes 
1415508402,i love barrett! buckeyes 
1415508408,firstdown buckeyes t.j. barrett 
1415508409,go ohiostate big10 
1415508409, video: yes 
1415508411,ohiostatevsmichstate buckeyes collegefootball http:\/\/t.co\/0xxzyhj6s5 
1415508411, \u2b55\ufe0f\ud83d\ude4c\ud83d\ude4f\u2b55\ufe0f beatsparty buckeyenation buckeyes keep up the good work! 
1415508413,barrett converts!! buckeyes 
1415508418, video: yes 
1415508418,i love it when ohio state whoops up on michigan state \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e#buckeyes 
1415508419,let's go buckeyes!!! 
1415508420,ohiostate needs to close this game out. 
1415508423,also keeping my match abreast of the game via text. buckeyes 
1415508425,jt can't be touched can't be stopped can't be rocked! gobuckeyes ohiostate beatsparty osuvsmsu 
1415508431,barrett's a machine! osuvsmsu buckeyes 
1415508433,i thought the buckeyes defense would perform better tonight. 
1415508434,i thought the buckeyes defense would perform better tonight. 
1415508439,so for now 
1415508441,@ohiostathletics all for not...buckeyes still the winner!!!! 
1415508443,braxton who? buckeyes osuvsmsu gobucks 
1415508444,jt barret is playing lights out!!! buckeyes 
1415508445,tune in tuesday night to see my head explode when the committee puts bama &amp; lsu ahead of the buckeyes 
1415508446,"\""barrett straight ahead and of course" 
1415508447, barrett's a machine! osuvsmsu buckeyes 
1415508451,buckeyes osuvsmsu 
1415508452,buckeyes: all hail jt barrett 
1415508453,@bustedcoverage why so quiet? go buckeyes asshole. 
1415508457,backstory of buckeyes v spartans last year was at the los 
1415508457,nice buckeyes 
1415508458,another firstdown buckeyes @ohiostathletics 
1415508462, so for now 
1415508465,ohiostate check this track out https:\/\/t.co\/wcjhsims3x. # 
1415508465, so for now 
1415508469, i gota heart on 4 my buckeyes rt@onlybadchicks @verifiedladies @babestoday @babespromo2 @xnxxamateur @xpornoamateur http:\u2026 
1415508470,that gives barrett exactly 300 passing yards. buckeyes 
1415508470, video: yes 
1415508470,another first down!!!! buckeyes 
1415508473, video: yes 
1415508473,could you imagine if gophers hadn't lost to illini? they'd be face buckeyes team with same record (b1g 5-0) 
1415508480," \""barrett straight ahead and of course" 
1415508480, buckeyes: all hail jt barrett 
1415508482,5 minutes. come on buckeyes. close this sucker out. ohiostate gobuckeyes 
1415508483, that gives barrett exactly 300 passing yards. buckeyes 
1415508485,sparty fans... where you at?\nbuckeyes \n\nhttp:\/\/t.co\/spi7w0wb1f 
1415508493, i gota heart on 4 my buckeyes rt@onlybadchicks @verifiedladies @babestoday @babespromo2 @xnxxamateur @xpornoamateur http:\u2026 
1415508496,if buckeyes get into playoff over big12 team because of conference championship game most of us will laugh. 
1415508499,anywhere urban meyer goes 
1415508501, buckeyes: team imposing their will on opponents long enough in this ncaa climate to warrant talk of 1st-ever playoff con\u2026 
1415508503,look who's singing michigan state - you're done - way to go ohio state buckeyes http:\/\/t.co\/3lyx0iqpw8 
1415508503, that gives barrett exactly 300 passing yards. buckeyes 
1415508510,ezekiel is just a beast tonight. buckeyes 
1415508511, that gives barrett exactly 300 passing yards. buckeyes 
1415508512,we up 49-37 letssss goooo buckeyenation buckeyes 
1415508513,@jemelehill laughing at all that smack talk you did on your show. congrats on new show set looks nice ohiostate buckeyes 
1415508514,two huge first downs in a row! spartans chances running out... gobucks buckeyes 
1415508518,this a great w! buckeyes! 
1415508522,minnesota 
1415508527,buckeyes continue to pick up 1st downs osuvsmsu 49-37 
1415508527,in another game that i work during ohiostate is kicking ass! gobucks 
1415508529, that gives barrett exactly 300 passing yards. buckeyes 
1415508530,remember 1998! finishthem! osuvsmsu buckeyes buckeyenation \ni might hold grudges a bit. :-) 
1415508532,new purchase: $37\/ea for 2 ohiostate 2014 b1gchampgame lower-level goal line teamtix http:\/\/t.co\/3x6dwd22dt 
1415508533,barring a miracle of some sort... @mark_may i'm at ya neck!!! buckeyes 
1415508536, video: yes 
1415508548,buckeyes 
1415508549,the ohio state university! buckeyes 
1415508550,hey 
1415508550, buckeyes answer back and score on a 17-yd td run by elliot. ohio state leads michigan state 49-31 
1415508558,theohiostateuniversity osu buckeyes 
1415508565,kirk making the case for buckeyes 
1415508567,@hot_for_food @tt_taylor81 @eddie8318eddie i made my wife some buckeyes anal beads haha let's go bucks ! buckeyenation 
1415508570, video: yes 
1415508575,sports three takeaways from the blue jackets 7-4 loss to tampa bay: two games in two nights s... http:\/\/t.co\/k968qtgafb ohio buckeyes 
1415508576,revenge is a bitch buckeyes 
1415508578, video: yes 
1415508580," \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d. \""@karmabrown30: @shannonsharpe @kristakarofl ohiostate is spanking that butt!!!!!!\""" 
1415508581,theg gotta consider my buckeyes after tonight\ud83d\ude0e 
1415508589,o-h....osuvsmsu buckeyes gobucks buckeyenation 
1415508589,good weekend for ohio!! buckeyes cavs browns ohio boy born and raised!! 
1415508593, i gota heart on 4 my buckeyes rt@onlybadchicks @verifiedladies @babestoday @babespromo2 @xnxxamateur @xpornoamateur http:\u2026 
1415508593,my niggas really came back tho ohiostate 
1415508597,@realskipbayless buckeyes 
1415508598, gobucks ohiostate barrettforheisman 
1415508604, buckeyes: team imposing their will on opponents long enough in this ncaa climate to warrant talk of 1st-ever playoff con\u2026 
1415508604, finish them!!! beatsparty buckeyes 
1415508608, ohiostate needs to close this game out. 
1415508610,announcers have been good tonight also abc buckeyes 
1415508613,we need a 1st and than a td .. too put thus game away gobucks buckeyes buckeyenation 
1415508614, finish them buckeyes 
1415508616, cleveland &amp; ohio sportsgasm week\nlooking for multiples from here on out\n\nbrown\n#cavs\n#buckeyes 
1415508623,hey spartans how does this loss taste? bitter i bet \ud83d\ude1c silencethedoubters gobucks silencesparty buckeyenation ohiostate 
1415508625, ezekiel is just a beast tonight. buckeyes 
1415508626,come on buckeyes beat these losers so i can watch bama vs lsu 
1415508628,new purchase: $37\/ea for 4 ohiostate 2014 b1gchampgame lower-level goal line teamtix http:\/\/t.co\/3x6dwd22dt 
1415508630,they gotta consider my buckeyes after tonight\ud83d\ude02\ud83d\ude0e 
1415508635,i think all of the pundits said that the buckeyes were gonna be demolished by sparty. hmmm... 
1415508637,barrett w\/ another first down!! buckeyes 
1415508638,lsu you had one job!!! buckeyes 
1415508641,throw barrett in the heisman race buckeyes 
1415508641,nice domination on d buckeyes buckeyenation 
1415508644, &amp; the refs &amp; replay screw buckeyes out of another turnover!\nosuvsmsu buckeyenation http:\/\/t.co\/negsnvpxkq 
1415508644,@jtbarrett16 with another first down!! gobucks buckeyes buckeyenation beatsparty osuvsmsu 
1415508645,@realskipbayless you are awfully quite tonight ohiostate buckeyes 
1415508646,its our! buckeyes 
1415508647,herbstreit and his sec give me a break. buckeyes 
1415508647,huge block by samuels to let barrett get the first down buckeyes 
1415508652,sure hope sparty enjoys the peach bowl v. notre dame. buckeyes 
1415508653,between my illini and my husbands spartans i really really hate those stupid buckeyes 
1415508654, my niggas really came back tho ohiostate 
1415508656,booooom. what an awesome football weekend!! buckeyes browns truckers 
1415508656,i'm harper than a pig in shit right now buckeyes 
1415508660,to me buckeyes deserve the most credit for avoiding a meltdown after early turnovers 
1415508663,jt barrett. have a night buckeyes! 
1415508666, oak hill c daniel giddens (@dgood__): 16 pts 
1415508668, video: yes 
1415508669,remember when the buckeyes got beat at home 
1415508671, finish them!!! beatsparty buckeyes 
1415508671,i need to wear my lucky socks every week. buckeyes http:\/\/t.co\/6pqvj7npbk 
1415508674, video: yes 
1415508676, video: yes 
1415508676,buckeyes 
1415508678,@buckeye_nation best tweet ever! beatmichiganstate buckeyes gobucks osuvsmsu 
1415508679,elliott hurts his average with only a 6 yard gain. buckeyes 
1415508681, come on @ohiostathletics buckeyes if joshua can beatcancer you can beatsparty http:\/\/t.co\/emxkh3rwwi 
1415508683,watch out anyone and everyone!!! ohiostate weoutchea 
1415508684,lol!! the buckeyes dominated!! gobucks bestintheb1g btw i called @btn_michigan_st by 17 big10 
1415508684,ohiostate buckeyenation 
1415508688,sparty with no timeouts. pretty much in the bag 
1415508689, good week to live in ohio brownies cavs ohiostate \ud83c\udf89 
1415508690,ohio state is legit buckeyes 
1415508691,great win by ohiostate. osuvsmsu 
1415508691, finish them buckeyes 
1415508692,to all of my michigan state friends talkin shit this week... ha. buckeyenation buckeyes 
1415508692,if i'm urban meyer 
1415508695,lowkey everyone is writing off the big10 
1415508695,reverse course can happen in the middle of a game as i hear 
1415508697,oohhhh....we don't give a damn for the whole state of michigan 
1415508697,can't believe we just walked into east lansing and got that win blocko osuvsmsu ohiostate 
1415508698,this one goes to the buckeyes buckeyenation !!! http:\/\/t.co\/h3rvzyo5x7 
1415508700,is anyone else witnessing and being blown away by the fact that @kirkherbstreit is actually praising the buckeyes big time?? \ud83d\ude33 
1415508700,hey indianapolis.......buckeyenation is coming back 
1415508701,well that is one michigan team down lol. ohiostate 
1415508702,let's go buckeyes !! buckeyenation osuvsmsu 
1415508702,what a drive to put this game away. buckeyes 
1415508703,bye michigan state. buckeyes 
1415508705, to me buckeyes deserve the most credit for avoiding a meltdown after early turnovers 
1415508705,this is a statementwin buckeyes buckeyenation 
1415508707,"\""revenge is a dish best served cold\"" buckeyes fucksparty" 
1415508709,buckeyenation ohiostate \u2764\ufe0f 
1415508711,run clock 
1415508711,i'm the happiest guy alive we are beating mich st 4teamplayoffbound ohiostate buckeyesnation 
1415508714,buckeyes will be top 8 
1415508715,geterdone buckeyes bleed scarlet and gray 
1415508715,go @osu! ohiostate collegegameday 
1415508716, what a drive to put this game away. buckeyes 
1415508718,please score 50 
1415508719,ohiostate rivals from the road: southern california: four-star 2016 running back sean... http:\/\/t.co\/bgrbkizvcs http:\/\/t.co\/r9h4tn17jm 
1415508719, what a drive to put this game away. buckeyes 
1415508720,ohio st8 playrs r not fond of sleep numbr beds jamarcojones michiganstate ohiostate ohiostateplayers sleepnumber http:\/\/t.co\/khhhs7ha2a 
1415508720,love being a ohio state fan! buckeyes winning 
1415508721,statement win? buckeyes i think so. 
1415508722,buckeyes 
1415508722,mark may is in tears right now. buckeyes gobucks osuvsmsu 
1415508722,ok buckeyes lets finish this!! 
1415508723,buckeyenation buckeyes ohiostatevsmichiganstate great game \ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8 
1415508724,good win for the buckeyes 
1415508725,so 
1415508726,winning tonight makes this entire season a success. i am so proud of my buckeyes!! (but we still better beatmichigan) 
1415508726, video: yes 
1415508726,buckeyes statement win. great game. 
1415508727,no cold pizza tonight sparty dominated by the better team. buckeyes 
1415508729,question is would playoff committee put a two-loss sec team in over an undefeated fsu 
1415508731,legit respect buckeyes 2ndstring barrett 
1415508732,fuck m*ch!gan buckeyes osuvsmsu 
1415508733, what a drive to put this game away. buckeyes 
1415508734,little bit of payback! go buckeyes! onto-hopkinskovalev!!!! boxing ohiostate 
1415508734,if you had told me the buckeyes would turn the ball over twice and sparty would have zero i wouldn't have thought we'd be up 12 at the end. 
1415508734,great game tonight for the bucks!! way to go @dsmithosu! ohio buckeyes massillonproud 
1415508735,excellent job buckeyes!\nhard fought game and you played your heart out.\ngobuckeyes buckeyenation beatsparty osuvsmsu 
1415508737,am i only one rooting for a td here? revenge buckeyes 
1415508737,buckeyes 
1415508737, what a drive to put this game away. buckeyes 
1415508739,"we don't give a damn for the whole state of michigan. that includes the \""little brothers\"". go buckeyes! buckeyes osuvsmsu osu ohiostate" 
1415508739,\u201c@jsab4807: oohhhhwe don't give a damn for the whole state of michigan 
1415508739, what a drive to put this game away. buckeyes 
1415508740,dontgiveadamnforthewholestateofmichigan in the background at spartan stadium. ohiostate gobucks 
1415508742, reverse course can happen in the middle of a game as i hear 
1415508744,the buckeyes playing to their potential in the second half like i haven't seen all year. great stuff. 
1415508744,sorry flint 
1415508744,that 8 spot belong to us now msu buckeyes osuvsmsu 
1415508746,mission revenge \u2714\ufe0f\nohiostate 
1415508747,buckeyes 
1415508747,buckeyes 6for6 on 3rd dwn conversions in the 2nd half will be put to the test with a 3&amp;6 1min left 
1415508748,greatness buckeyes jtbarrett 
1415508748,osu is killing it.\u2764\ufe0f\ud83c\udfc8 ohiostate michiganstate 49-37 
1415508750, what a drive to put this game away. buckeyes 
1415508750,buckeyenation thx to fellow buckeyes @kirkherbstreit for the praise osuvsmichst 
1415508750,this is going to help.. cfbplayoff buckeyes 
1415508752,an 18 point win looks better than a 12 point win. that's the state of college football. just sayin'. buckeyes 
1415508754, what a drive to put this game away. buckeyes 
1415508755,@notthefakesvp can't wait to hear you and @ryenarussillo talk about my buckeyes 
1415508758,as herbstreit has mentioned 
1415508759,ohiostate wins ohiostatevsmichiganstate osuvsmsu 
1415508759,buckeyes \ud83c\udfc8 
1415508759,\u201c@bigtennetwork buckeyes fans busted out a o-h-i-o chant at spartan stadium http:\/\/t.co\/musp1uk1ag http:\/\/t.co\/p5tjkhcifa\u201d sure we're away? 
1415508760,hey lee corso not so fast you were wrong!!! gobuckeyes ohiostate beatsparty osuvsmsu http:\/\/t.co\/kian0zxufo 
1415508762,so proud of these boys! buckeyenation osuvsmsu buckeyes gobucks http:\/\/t.co\/xfrjgyjtpw 
1415508764,osuvsmsu good win buckeyes good win @ohiostathletics 
1415508766,this was a total team win! d made stops when needed and offense just dominated the spartan d! buckeyes 
1415508767,brutus trumps sparty. \nbuckeyes statement http:\/\/t.co\/4zo26rurrj 
1415508768,boom!!! proud buckeyes 
1415508768,big win osu! buckeyes 
1415508769, browns and now buckeyes rolling; been a good couple of days for football 
1415508771,@douglesmerises @ariwasserman and you guys doubted the buckeyes after vt and penn state buckeyes 
1415508772,a big fuck you to every analyst that picked mich st. buckeyes revenge 
1415508772,what a fuckin game buckeyes silverbullets 
1415508774,that was for you tc! redemption buckeyes missyabrother 
1415508774, ohiostate tho!!! 
1415508777, video: yes 
1415508777,offense is our best defense. what a drive to put this game away. buckeyes 
1415508778,the sparty's over! o-h-i-o! buckeyes 
1415508778, what a drive to put this game away. buckeyes 
1415508779, i gota heart on 4 my buckeyes rt@onlybadchicks @verifiedladies @babestoday @babespromo2 @xnxxamateur @xpornoamateur http:\u2026 
1415508781, hey shitigan state 
1415508782,buckeyenation buckeyes yessssss!!!!!!!!!!!!! 
1415508782,if you're going to argue in ohio state's favor for the cfbplayoff 
1415508785,while i would love to see another td 
1415508785,@paulchamberstv this is really happening. @ohiostathletics way to go buckeyes !!! i'm calling this one in the bag :-) 
1415508785,buckeyes with five hundred and seventy yards of total offense. 
1415508787, boom!!! proud buckeyes 
1415508790,boom!!! buckeyes 
1415508792,new purchase: $40\/ea for 2 ohiostate 2014 b1gchampgame lower-level goal line teamtix http:\/\/t.co\/3x6dwd22dt 
1415508792,congratulations to my amazing buckeyes. msu came to our house &amp; shattered our season last yr. this yr u returned the favor! gobucks!! 
1415508793,as i said one team season will come to an end. it ain't ohiostate. gobucks 
1415508793,been a long time since player's had buckeyes on 2nd side of helmet. 
1415508793,buckeyes 
1415508793,\u201c@o_shaw: get michigan stare the hell up out of here\u201d go buckeyes 
1415508793,*i love my buckeyes 
1415508793, that 8 spot belong to us now msu buckeyes osuvsmsu 
1415508794,ghandi loves the buckeyes osuvsmsu 
1415508795,the buckeyes fibally get their revenge on msu!!! osuvsmsu buckeyenation buckeyes 
1415508796,and that how you manage a clock buckeyes buckeyenation @osucoachmeyer good game guys!! 
1415508796, what a drive to put this game away. buckeyes 
1415508797,ot in baton rouge. cfbplayoff berth at stake. anyone who thinks tcu 
1415508797,look who just beat msu! osubucks ohiostate 
1415508799,the moment when @ohiostfootball jumps @bufootball oh i can't wait! @bearcats74 @markmoore9517 gobuckeyes oh buckeyenation ohiostate \u2764\ufe0f 
1415508800,we are gonna win this thing!!!!!! buckeyes 
1415508800,still the class of the big 10 buckeyes 
1415508801, what a drive to put this game away. buckeyes 
1415508801,i would have never thought ohio state would score 49 points against a michigan state defense. however 
1415508802, that gives barrett exactly 300 passing yards. buckeyes 
1415508802,ohiostate kicking msu ass 
1415508803,hell ya it feels so good to be a buckeye buckeyenation buckeyes 
1415508803,buckeyes via @theepastamonsta http:\/\/t.co\/ujzrz56rxx 
1415508803, what a drive to put this game away. buckeyes 
1415508803,meet the new boss 
1415508804,in :46 seconds.... buckeyes will have won this game! :)) 
1415508806,lets go bucks buckeyes gobuckeyes 
1415508810,joe thomas barrett. that's all. nightynightsparty buckeyes 
1415508811,buckeyes 
1415508812,osu did it!!! buckeyes msuvsosu 
1415508812,i got think this puts us inside the top ten osuvsmsu buckeyes buckeyenation 
1415508813,it's a good day to be a ohiostate fan 
1415508815,we are eating tonight! those buckeyes out her showing out. you can catch me doing that shmoneydance tonight! ohio http:\/\/t.co\/zgfaqfjrci 
1415508816,@mateen_cleaves sparrty on verge of loss to buckeyes @bthoma03 @autigerjc20 http:\/\/t.co\/jbmr1ddjg6 
1415508816,@osucoachmeyer hey if we score with 1:00 left go for 2! cuzicouldntgofor3 beatmichiganstate buckeyenation buckeyes 
1415508817,great game 
1415508817,buckeyes kickn ass tonight 
1415508819,great to see the buckeyes show up and take care of business. 
1415508820,buckeyes 
1415508822,big ten's best buckeyes 
1415508822, jtforheisman buckeyes @buckeyenation 
1415508823, *i love my buckeyes 
1415508824,the ohio st!!!! osuvsmsu gobuckeyes buckeyenation buckeyes 
1415508824,remarkable game for buckeyes. remarkable game for j.t. barrett. ohiost the b1g favorite for the cfplayoff. b1gtalk 
1415508824,remarkable game for buckeyes. remarkable game for j.t. barrett. ohiost the b1g favorite for the cfplayoff. b1gtalk 
1415508825, revenge buckeyes 
1415508826,if this ends in a 12 point victory it will feel wrong. this was a beat down worth way more than 12 points. buckeyes 
1415508826, ohiostate wins ohiostatevsmichiganstate osuvsmsu 
1415508827,great weekend for ohio sports. browns buckeyes 
1415508828,that's a w baby. buckeyes victory 
1415508829,doran grant now has bragging rights over his msu pops! buckeyes 
1415508830,@dgudorf yah danny we'll see be just fine in east lansing!! irish should do well in the brookville poinsettia bowlbuckeyes 
1415508831,all we gotta do is get this 1st down \ud83d\udcaf and victory sealed buckeyes 
1415508831,we don't give a damn for the whole state of michigan. buckeyenation ohiostate \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\ud83c\udfc8\ud83c\udfc8\ud83c\udfc8 
1415508831, what a drive to put this game away. buckeyes 
1415508833,big win but minnesota is a good football team 
1415508835,i stayed awake the entire game. i can't believe it. ohiostate 
1415508837, if my buckeyes can win this game 
1415508839,fuck michigan state 
1415508839,buckeyes 
1415508839,got to give it up to barrett! wasn't sure how he was going to do when braxton miller got hurt. he's exceeding all expectations! ohiostate 
1415508842,fantastic win 
1415508843,buckeyes win baby! suck it sparty 
1415508845, jtforheisman buckeyes @buckeyenation 
1415508846,fantastic win tonight. ohiostate 
1415508847, if this ends in a 12 point victory it will feel wrong. this was a beat down worth way more than 12 points. buckeyes 
1415508848, jtforheisman buckeyes @buckeyenation 
1415508848,i'm not a sparty hater so i won't pile on but man huge win tonight buckeyes gobucks buckeyenation 
1415508848,good day to be a buckeye!!! ohiostate 
1415508848,this game wasn't even as close as the score says webeatsparty buckeyes 
1415508848,when does urban meyer tell braxton miller that his services are no longer needed at ohiostate? 
1415508849, video: yes 
1415508849,so proud of the game ohiostate played tonight! jt is a beast 
1415508850,buckeyes 
1415508850,good win buckeyes!!!!...maybe they'll see us as a threat now...osuvsmsu revengegame 
1415508851,what a game by the buckeyes talk about a total team effort! # playoffs 
1415508851,remind me again how michigan state is the best team in the big ten? buckeyes 
1415508852,good game buckeyes 
1415508852,i would have never thought ohio state would score 49 points against that michigan state defense. however 
1415508852,\u270c\ufe0f and f off mich st!!!!!! gameover spanksparty buckeyeforlife buckeyes buckeyenation 
1415508853,@kdot_l @amrsolithekid @mackeydeez make sure you tell shilique msu suckss dick hahahaha msusquad yall niggaa suck fucj that nigga buckeyes 
1415508854,"\""@buckeye_nation: we don't give a damn for the whole state of michigan" 
1415508854,buckeyes win! way to go buckeyenation! 
1415508854,michigan states defense today buckeyenation buckeyes gobucks http:\/\/t.co\/mnmzubcsxh 
1415508855,haters are our motivators!! buckeyes suckit corso 
1415508859,and that's how you manage a clock. buckeyes buckeyenation @osucoachmeyer good game guys!! 
1415508860,@dustinfox37 go buckeyes!!!! greatgame buckeyes osuvsmsu sorrysparty http:\/\/t.co\/icgtv1r8sl 
1415508862,bahahaha...how's that crow tasting @mark_may &amp; briangriese? gobucks buckeyenation ohiostate osu http:\/\/t.co\/h0qqtmrfbb 
1415508862,huge win buckeyes !!! even on my birthday!!! nothing better!! buckeyesnation 
1415508862,@crazyleecorso i hate to rub it in but ... i told you so! @brutus_buckeye how bout those buckeyes osuvsmsu 
1415508864,what a almost perfect game by osu! buckeyes gobuckeyes gobucks buckeyenation osuvsmsu 
1415508865,this dude right here. buckeyes jtbarrett actlikeyouknow oh allwedoiswin http:\/\/t.co\/tcru6blvid 
1415508865," dotting the \""i\"" is a big deal for buckeyes fans. will ohiostate make a big statement today? countdowntozero http:\/\/t.co\/av\u2026" 
1415508868,how bout that for a quality win @cfbplayoff committee? going into east lansing and dominating one of the best d's in the country. buckeyes 
1415508869,hell ya fucking right!!!!!!!!!!!! buckeyes 
1415508869,great win by the buckeyes. way to go into east lansing and get the win osuvmsu 
1415508869,ballgame 
1415508870,huge win for the buckeyes. o-h-i-o buckeyenation buckeyes silverbullets 
1415508870, hey lee corso not so fast you were wrong!!! gobuckeyes ohiostate beatsparty osuvsmsu http:\/\/t.co\/kian0zxufo 
1415508871,1 analyst picked the buckeyes.... 1 analyst picked the browns.... howed that work out!?!? buckeyenation cleveland 
1415508872,how sweet it is!bye bye spartans! buckeyes bigten victory 
1415508873,so eastlansing are ya crying in your cokes yet? buckeyes osu gobucs 
1415508873,jtbarrett mvp buckeyes 
1415508873,i think i can finally relax now. ohiostate buckeyes 
1415508873,great game on the road by the buckeyes fb 
1415508874,nothing like being in columbus on the day of a huge buckeyes win!!!!! buckeyenation beatsparty buckeyes 
1415508875,so hype!! what an upset!! @ohiostathletics beat the spartans!! osuvsmsu buckeyes 
1415508876, congratulations to my amazing buckeyes. msu came to our house &amp; shattered our season last yr. this yr u returned the f\u2026 
1415508878,seems like herbstreit and chrisfowler are always anti-buckeye. buckeyenation buckeyes ohiostate 
1415508878,@sticker019 
1415508878, video: yes 
1415508879,\ud83d\udc4d buckeyes 
1415508879,ohiostate 
1415508879,great win boys way to prove everyone wrong. osuvsmsu buckeyes buckeyenation 
1415508879,they just keep getting better! gobucks buckeyes 
1415508879,been waiting for this revenge since the big ten title game. buckeyes 
1415508882, what a drive to put this game away. buckeyes 
1415508882,absolutely love life. buckeyes you are my heart. \u2764\ufe0f\ud83c\udfc8 osuvsmsu \n\ngobucks b1g redemption 
1415508882,@espncfb @cbfowler @dannykanell @collegegameday @realskipbayless @mark_may @espngolic eat it! buckeyes dominated! 
1415508883, been a long time since player's had buckeyes on 2nd side of helmet. 
1415508884,to buckeyes ...hey talkingheads all the buckeyes helmets are bare at the beginning of the year... 4th dwn 
1415508884, there's nothing better than proving everyone wrong buckeyes 
1415508884,hey spartans ........... buckeyenation buckeyes http:\/\/t.co\/dhmww1admx 
1415508886,osu buckeyes ohiostate http:\/\/t.co\/4w6nlp22z8 
1415508886,my two favorite guys watching the osuvsmsu let's go bucks!! \ud83c\udfc8\ud83d\udc36 gobucks buckeyes buckeyenation http:\/\/t.co\/zntkfntsys 
1415508887, what a drive to put this game away. buckeyes 
1415508887,no knee. love it. buckeyes 
1415508888,before the game started i just knew we were gonna win buckeyes 8-1#silencethedoubters 
1415508888, it's a good day to be a ohiostate fan 
1415508889,what a week! first the @browns manhandle the bungles 
1415508889,pulled it out in the second half!! good job!! gobucks buckeyes buckeyenation beatsparty osuvsmsu 
1415508890,good game buckeyes ohiostate 
1415508891,buckeyes showing dominance tonight!!! oh..!!! beatsparty buckeyenation ohiostate 
1415508891,so proud of our guys. go buckeyes! 
1415508892,way too cold. ohio against the world @oatw_usa buckeyes 
1415508892,browns go to cincy and dominate them. the buckeyes to to mich st and dominate them...dang...it's been a great week 
1415508892,i told all you haters that the buckeyes were going to win!!! revengeissweet 
1415508893,my twitter feed is full of tweets about the buckeyes and i'm not complaining one bit \ud83d\udc4c solidwin buckeyenation 
1415508893,so sparty is better than the buckeyes or nah ?!!! 
1415508894,redemption feels sweet buckeyes 
1415508895,well done buckeyes way to take down @melllybelly28 's spartans. final four here we come! 
1415508895,michigan state can suck a dick fucksparty ohiostate buckeyenation 
1415508895,o-h- way to go buckeyes. still lots of work to do. have to crush the team up north still and win out. 
1415508896," \""@buckeye_nation: we don't give a damn for the whole state of michigan" 
1415508896,lol nice try msu buckeyes oh 
1415508897, video: yes 
1415508898,winner 
1415508899,revenge has never felt better! buckeyes 
1415508900, i would have never thought ohio state would score 49 points against that michigan state defense. however 
1415508900,great win for my boys. buckeyes buckeyenation 
1415508901,what are the buckeye detractors saying now? osuvsmsu gobucks buckeyes buckeyenation feetinmouths 
1415508901, great weekend for ohio sports. browns buckeyes 
1415508902, what a drive to put this game away. buckeyes 
1415508902,@ddubbuckeyecuti @donniewahlberg i-o!!!!!!!! way to go buckeyes!!!!!!!!! \ud83d\ude4c\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c 
1415508903,wait? wasn't michiganstate suppose to kick our asses? buckeyes 
1415508903, what a drive to put this game away. buckeyes 
1415508903, when does urban meyer tell braxton miller that his services are no longer needed at ohiostate? 
1415508904,osu baby!!! ohiostatevsmichiganstate gobucks buckeyenation buckeyes 
1415508904,all igotta say is we outcheaa buckeyes 
1415508904,great job tonight boys. buckeyes 
1415508904,played like buckeyes today boys! gobucks 
1415508904,what a great win! everything clicked perfectly. passing 
1415508904,@cbfowler a little inaccurate saying buckeyes barrett out did spartans cook tonight. osu was the better team. not like cook gaffed. 
1415508905,ohiostate hangs 49 on michiganstate in east lansing. powerful statement to cfbplayoff committee. 
1415508907,that was an awful play call ohiostate 
1415508907,that's what happens when you guarantee a win... you fuel the fire! buckeyes \u2b55\ufe0f\ud83d\ude4c\ud83d\ude4f\u2b55\ufe0f theohiostate 
1415508907, hey lee corso not so fast you were wrong!!! gobuckeyes ohiostate beatsparty osuvsmsu http:\/\/t.co\/kian0zxufo 
1415508909,love how nobody gave the buckeyes a shot including the msu staff this makes the w feel great buckeyenation 
1415508910,buckeyes boom 
1415508910," \""@buckeye_nation: we don't give a damn for the whole state of michigan" 
1415508912,hey @espn 
1415508912,how bout my buckeyes! ohiostate osu buckeyes \ud83d\udd34\u26aa\ufe0f\u26ab\ufe0f 
1415508912,breaking ohiostate football news: ohio state video: ezekiel elliott runs 17 yds for td in 4th qtr; buckeyes lea... http:\/\/t.co\/ov54nxuqdc 
1415508912, i told all you haters that the buckeyes were going to win!!! revengeissweet 
1415508912,osuvsmsu go for 6 to end the game buckeyes 
1415508912,browns win on thursday 
1415508913,great win buckeyes! keep it up boys! buckeyes 
1415508914, what a drive to put this game away. buckeyes 
1415508914,o-h-i-o!! osuvsmsu buckeyes 
1415508914, when does urban meyer tell braxton miller that his services are no longer needed at ohiostate? 
1415508915, video: yes 
1415508915,watching my buckeys recorded. at a 5 year old birthday party. love what the future looks like b1g tradition ohiostate gobucks neckties 
1415508915,they are not weed leaves they are buckeye leaves!!!!! buckeyenation ohiostate 
1415508918, hey spartans ........... buckeyenation buckeyes http:\/\/t.co\/dhmww1admx 
1415508918, i told all you haters that the buckeyes were going to win!!! revengeissweet 
1415508918,buckeyes gobucks 
1415508919,as expected 
1415508920,hard to believe it took urban meyer 35 games for a signature win at ohiostate 
1415508920,nobody gave ohiostate a chance in this game. proud of my buckeyes!!! way to go 
